"REF_DATE","Products and product groups","VALUE"
"1984-04","Paper, plastic and aluminum foil supplies",63
"1984-04","Furniture",69.9
"1984-04","Household equipment",84.9
"1984-04","Services related to household furnishings and equipment",52.9
"1984-04","Clothing",69.4
"1984-04","Footwear",70.8
"1984-04","Clothing material, notions and services",57.5
"1984-04","Purchase of passenger vehicles",60.4
"1984-04","Rental of passenger vehicles",55.2
"1984-04","Gasoline",67.8
"1984-04","Local and commuter transportation",42.7
"1984-04","Inter-city transportation",31
"1984-04","Personal care supplies and equipment",77
"1984-04","Personal care services",51.7
"1984-04","Recreational equipment and services (excluding recreational vehicles)",114.1
"1984-04","Purchase of recreational vehicles and outboard motors",52.6
"1984-04","Operation of recreational vehicles",53
"1984-04","Home entertainment equipment, parts and services",107.6
"1984-04","Education",30.3
"1984-04","Reading material (excluding textbooks)",43.2
"1984-04","Alcoholic beverages served in licensed establishments",50.5
"1984-04","Alcoholic beverages purchased from stores",53.1
"1984-04","Tobacco products and smokers' supplies",27.6
"1984-05","All-items",60.2
"1984-05","Meat",61.2
"1984-05","Dairy products and eggs",67.8
"1984-05","Bakery and cereal products (excluding baby food)",64.7
"1984-05","Fruit, fruit preparations and nuts",71.7
"1984-05","Vegetables and vegetable preparations",73.7
"1984-05","Food purchased from restaurants",55
"1984-05","Rented accommodation",63.3
"1984-05","Mortgage interest cost",85.3
"1984-05","Homeowners' replacement cost",59.9
"1984-05","Property taxes and other special charges",49.6
"1984-05","Homeowners' home and mortgage insurance",49.5
"1984-05","Homeowners' maintenance and repairs",65.6
"1984-05","Electricity",53.4
"1984-05","Water",44.1
"1984-05","Natural gas",59.3
"1984-05","Fuel oil and other fuels",69.8
"1984-05","Communications",85.4
"1984-05","Household cleaning products",76.5
"1984-05","Paper, plastic and aluminum foil supplies",63.1
"1984-05","Furniture",70.1
"1984-05","Household equipment",85
"1984-05","Services related to household furnishings and equipment",52.8
"1984-05","Clothing",69.6
"1984-05","Footwear",70.7
"1984-05","Clothing material, notions and services",58
"1984-05","Purchase of passenger vehicles",60.6
"1984-05","Rental of passenger vehicles",58.6
"1984-05","Gasoline",66.9
"1984-05","Local and commuter transportation",42.7
"1984-05","Inter-city transportation",32.6
"1984-05","Personal care supplies and equipment",77
"1984-05","Personal care services",51.8
"1984-05","Recreational equipment and services (excluding recreational vehicles)",113.8
"1984-05","Purchase of recreational vehicles and outboard motors",54.1
"1984-05","Operation of recreational vehicles",53
"1984-05","Home entertainment equipment, parts and services",107.6
"1984-05","Education",30.4
"1984-05","Reading material (excluding textbooks)",43.7
"1984-05","Alcoholic beverages served in licensed establishments",51.3
"1984-05","Alcoholic beverages purchased from stores",53.3
"1984-05","Tobacco products and smokers' supplies",27.8
"1984-06","All-items",60.6
"1984-06","Meat",61.8
"1984-06","Dairy products and eggs",68
"1984-06","Bakery and cereal products (excluding baby food)",65
"1984-06","Fruit, fruit preparations and nuts",77.3
"1984-06","Vegetables and vegetable preparations",75.1
"1984-06","Food purchased from restaurants",55.1
"1984-06","Rented accommodation",63.5
"1984-06","Mortgage interest cost",85.6
"1984-06","Homeowners' replacement cost",59.9
"1984-06","Property taxes and other special charges",49.6
"1984-06","Homeowners' home and mortgage insurance",49.4
"1984-06","Homeowners' maintenance and repairs",65.4
"1984-06","Electricity",53.4
"1984-06","Water",44.1
"1984-06","Natural gas",59.3
"1984-06","Fuel oil and other fuels",69.8
"1984-06","Communications",85.4
"1984-06","Household cleaning products",75.2
"1984-06","Paper, plastic and aluminum foil supplies",63
"1984-06","Furniture",69.3
"1984-06","Household equipment",83.9
"1984-06","Services related to household furnishings and equipment",53
"1984-06","Clothing",69.8
"1984-06","Footwear",70.9
"1984-06","Clothing material, notions and services",58.1
"1984-06","Purchase of passenger vehicles",60.6
"1984-06","Rental of passenger vehicles",58.6
"1984-06","Gasoline",68.3
"1984-06","Local and commuter transportation",42.7
"1984-06","Inter-city transportation",35.1
"1984-06","Personal care supplies and equipment",77
"1984-06","Personal care services",51.8
"1984-06","Recreational equipment and services (excluding recreational vehicles)",113.7
"1984-06","Purchase of recreational vehicles and outboard motors",54
"1984-06","Operation of recreational vehicles",53.3
"1984-06","Home entertainment equipment, parts and services",106.8
"1984-06","Education",30.4
"1984-06","Reading material (excluding textbooks)",43.7
"1984-06","Alcoholic beverages served in licensed establishments",51.3
"1984-06","Alcoholic beverages purchased from stores",53.4
"1984-06","Tobacco products and smokers' supplies",28
"1984-07","All-items",60.8
"1984-07","Meat",62.7
"1984-07","Dairy products and eggs",67.8
"1984-07","Bakery and cereal products (excluding baby food)",65.4
"1984-07","Fruit, fruit preparations and nuts",79.4
"1984-07","Vegetables and vegetable preparations",78.2
"1984-07","Food purchased from restaurants",55.4
"1984-07","Rented accommodation",63.6
"1984-07","Mortgage interest cost",85.8
"1984-07","Homeowners' replacement cost",59.8
"1984-07","Property taxes and other special charges",49.6
"1984-07","Homeowners' home and mortgage insurance",49.3
"1984-07","Homeowners' maintenance and repairs",65.5
"1984-07","Electricity",53.7
"1984-07","Water",44.5
"1984-07","Natural gas",59.5
"1984-07","Fuel oil and other fuels",69.8
"1984-07","Communications",85.9
"1984-07","Household cleaning products",75.9
"1984-07","Paper, plastic and aluminum foil supplies",63.1
"1984-07","Furniture",70.1
"1984-07","Household equipment",84.1
"1984-07","Services related to household furnishings and equipment",53.3
"1984-07","Clothing",69.4
"1984-07","Footwear",70.3
"1984-07","Clothing material, notions and services",58.2
"1984-07","Purchase of passenger vehicles",60.6
"1984-07","Rental of passenger vehicles",58.6
"1984-07","Gasoline",70.3
"1984-07","Local and commuter transportation",42.9
"1984-07","Inter-city transportation",35.9
"1984-07","Personal care supplies and equipment",77
"1984-07","Personal care services",51.8
"1984-07","Recreational equipment and services (excluding recreational vehicles)",113.7
"1984-07","Purchase of recreational vehicles and outboard motors",53.7
"1984-07","Operation of recreational vehicles",54
"1984-07","Home entertainment equipment, parts and services",107
"1984-07","Education",30.4
"1984-07","Reading material (excluding textbooks)",43.9
"1984-07","Alcoholic beverages served in licensed establishments",51.3
"1984-07","Alcoholic beverages purchased from stores",53.6
"1984-07","Tobacco products and smokers' supplies",28.1
"1984-08","All-items",60.8
"1984-08","Meat",62
"1984-08","Dairy products and eggs",68.1
"1984-08","Bakery and cereal products (excluding baby food)",65.2
"1984-08","Fruit, fruit preparations and nuts",80.4
"1984-08","Vegetables and vegetable preparations",71.8
"1984-08","Food purchased from restaurants",55.6
"1984-08","Rented accommodation",64.3
"1984-08","Mortgage interest cost",86.1
"1984-08","Homeowners' replacement cost",59.8
"1984-08","Property taxes and other special charges",49.6
"1984-08","Homeowners' home and mortgage insurance",49
"1984-08","Homeowners' maintenance and repairs",65.7
"1984-08","Electricity",53.4
"1984-08","Water",44.4
"1984-08","Natural gas",59.6
"1984-08","Fuel oil and other fuels",69.8
"1984-08","Communications",86
"1984-08","Household cleaning products",75.8
"1984-08","Paper, plastic and aluminum foil supplies",62.5
"1984-08","Furniture",69.9
"1984-08","Household equipment",84.1
"1984-08","Services related to household furnishings and equipment",53.2
"1984-08","Clothing",69.8
"1984-08","Footwear",70.7
"1984-08","Clothing material, notions and services",58.5
"1984-08","Purchase of passenger vehicles",60.6
"1984-08","Rental of passenger vehicles",58.6
"1984-08","Gasoline",68.7
"1984-08","Local and commuter transportation",42.9
"1984-08","Inter-city transportation",36.4
"1984-08","Personal care supplies and equipment",77.3
"1984-08","Personal care services",52.2
"1984-08","Recreational equipment and services (excluding recreational vehicles)",114.1
"1984-08","Purchase of recreational vehicles and outboard motors",54.4
"1984-08","Operation of recreational vehicles",53.6
"1984-08","Home entertainment equipment, parts and services",107
"1984-08","Education",30.5
"1984-08","Reading material (excluding textbooks)",44.3
"1984-08","Alcoholic beverages served in licensed establishments",51.8
"1984-08","Alcoholic beverages purchased from stores",53.6
"1984-08","Tobacco products and smokers' supplies",28.3
"1984-09","All-items",60.9
"1984-09","Meat",62.6
"1984-09","Dairy products and eggs",68.8
"1984-09","Bakery and cereal products (excluding baby food)",65.3
"1984-09","Fruit, fruit preparations and nuts",79.4
"1984-09","Vegetables and vegetable preparations",59.5
"1984-09","Food purchased from restaurants",55.7
"1984-09","Rented accommodation",64.6
"1984-09","Mortgage interest cost",86.4
"1984-09","Homeowners' replacement cost",59.9
"1984-09","Property taxes and other special charges",49.6
"1984-09","Homeowners' home and mortgage insurance",49.3
"1984-09","Homeowners' maintenance and repairs",66
"1984-09","Electricity",53.4
"1984-09","Water",44.6
"1984-09","Natural gas",59.9
"1984-09","Fuel oil and other fuels",71
"1984-09","Communications",86
"1984-09","Household cleaning products",75.2
"1984-09","Paper, plastic and aluminum foil supplies",63
"1984-09","Furniture",70.2
"1984-09","Household equipment",84.8
"1984-09","Services related to household furnishings and equipment",53.4
"1984-09","Clothing",70.2
"1984-09","Footwear",71.2
"1984-09","Clothing material, notions and services",58.5
"1984-09","Purchase of passenger vehicles",60.6
"1984-09","Rental of passenger vehicles",65.4
"1984-09","Gasoline",69
"1984-09","Local and commuter transportation",42.9
"1984-09","Inter-city transportation",35.7
"1984-09","Personal care supplies and equipment",76.9
"1984-09","Personal care services",52.2
"1984-09","Recreational equipment and services (excluding recreational vehicles)",114.1
"1984-09","Purchase of recreational vehicles and outboard motors",54.4
"1984-09","Operation of recreational vehicles",53.7
"1984-09","Home entertainment equipment, parts and services",107.6
"1984-09","Education",32
"1984-09","Reading material (excluding textbooks)",44.3
"1984-09","Alcoholic beverages served in licensed establishments",51.8
"1984-09","Alcoholic beverages purchased from stores",53.8
"1984-09","Tobacco products and smokers' supplies",28.6
"1984-10","All-items",61.1
"1984-10","Meat",62.7
"1984-10","Dairy products and eggs",69
"1984-10","Bakery and cereal products (excluding baby food)",65.2
"1984-10","Fruit, fruit preparations and nuts",77.1
"1984-10","Vegetables and vegetable preparations",60.7
"1984-10","Food purchased from restaurants",55.9
"1984-10","Rented accommodation",64.8
"1984-10","Mortgage interest cost",86.6
"1984-10","Homeowners' replacement cost",59.8
"1984-10","Property taxes and other special charges",52.4
"1984-10","Homeowners' home and mortgage insurance",49.3
"1984-10","Homeowners' maintenance and repairs",66.3
"1984-10","Electricity",53.4
"1984-10","Water",44.6
"1984-10","Natural gas",59.9
"1984-10","Fuel oil and other fuels",71
"1984-10","Communications",86
"1984-10","Household cleaning products",75.7
"1984-10","Paper, plastic and aluminum foil supplies",63.1
"1984-10","Furniture",71.5
"1984-10","Household equipment",85.2
"1984-10","Services related to household furnishings and equipment",53.4
"1984-10","Clothing",70.5
"1984-10","Footwear",71.1
"1984-10","Clothing material, notions and services",58.5
"1984-10","Purchase of passenger vehicles",60.6
"1984-10","Rental of passenger vehicles",65.4
"1984-10","Gasoline",68.8
"1984-10","Local and commuter transportation",42.9
"1984-10","Inter-city transportation",31.4
"1984-10","Personal care supplies and equipment",77.2
"1984-10","Personal care services",52.2
"1984-10","Recreational equipment and services (excluding recreational vehicles)",115.5
"1984-10","Purchase of recreational vehicles and outboard motors",54.4
"1984-10","Operation of recreational vehicles",53.8
"1984-10","Home entertainment equipment, parts and services",107.2
"1984-10","Education",32.3
"1984-10","Reading material (excluding textbooks)",45.1
"1984-10","Alcoholic beverages served in licensed establishments",51.8
"1984-10","Alcoholic beverages purchased from stores",54.7
"1984-10","Tobacco products and smokers' supplies",29.1
"1984-11","All-items",61.4
"1984-11","Meat",62.3
"1984-11","Dairy products and eggs",69.6
"1984-11","Bakery and cereal products (excluding baby food)",65.8
"1984-11","Fruit, fruit preparations and nuts",73.3
"1984-11","Vegetables and vegetable preparations",62.9
"1984-11","Food purchased from restaurants",56
"1984-11","Rented accommodation",65
"1984-11","Mortgage interest cost",86.6
"1984-11","Homeowners' replacement cost",59.8
"1984-11","Property taxes and other special charges",52.4
"1984-11","Homeowners' home and mortgage insurance",49.4
"1984-11","Homeowners' maintenance and repairs",66.9
